,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
106,Asus Zenpad S 8.0 Z580C,True,False,False,False,"2015, June. Released 2015, August",Discontinued,203.2 x 134.5 x 6.9 mm (8.0 x 5.30 x 0.27 in),317 g (11.18 oz),,No,,IPS LCD,"8.0 inches, 198.2 cm2 (~72.5% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~320 ppi density)",Oleophobic coating,,Android 5.0 (Lollipop),Intel Atom Z3530,Quad-core,PowerVR G6430,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",5 MP,,Yes,2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 a/b/g/n/ac,"4.1, LE","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, compass","Li-Po 4000 mAh, non-removable (15.2 Wh)",,Up to 8 h (multimedia),"Black, White",,,,,,,"308,365 hits",
107,Asus Zenpad 8.0 Z380KL,True,True,True,False,"2015, June. Released 2015, July",Discontinued,209 x 123 x 8.5 mm (8.23 x 4.84 x 0.33 in),350 g (12.35 oz),,Micro-SIM,,IPS LCD,"8.0 inches, 185.6 cm2 (~72.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Corning Gorilla Glass 1,,"Android 5.0 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Qualcomm MSM8916 Snapdragon 410 (28 nm)Qualcomm MSM8929 Snapdragon 415 (28 nm),Octa-core (4x Cortex-A53 & 4x Cortex-A53)Octa-core,Adreno 306Adreno 405,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 2GB RAM","5 MP or 8 MP, f/2.0, AF",,1080p@30fps,"2 MP, f/2.2",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE, aptX","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable (15.2 Wh)",,Up to 10 h (multimedia),"Black, White, Aurora Metallic",P024,,,About 280 EUR,,,"1,409,250 hits",
108,Asus Zenpad 8.0 Z380C,True,False,False,False,"2015, June. Released 2015, July",Discontinued,209 x 123 x 8.5 mm (8.23 x 4.84 x 0.33 in),350 g (12.35 oz),,No,,IPS LCD,"8.0 inches, 185.6 cm2 (~72.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Oleophobic coating,,Android 5.0 (Lollipop),Intel Atom x3-C3200,Quad-core,Mali-450MP4,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 2GB RAM","5 MP, AF__2 MP, no AF",,Yes,2 MPVGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, compass","Li-Po 4000 mAh, non-removable (15.2 Wh)",,Up to 8 h (multimedia),"Black, White, Aurora Metallic",,,,,,,"264,338 hits",
109,Asus Zenpad C 7.0 Z170MG,True,True,False,False,"2015, June. Released 2015, August",Discontinued,189 x 108 x 9.5 mm (7.44 x 4.25 x 0.37 in),275 g (9.70 oz),,Micro-SIM,,IPS LCD,"7.0 inches, 137.9 cm2 (~67.6% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Oleophobic coating,,Android 5.0 (Lollipop),Mediatek MT8382V/W (28 nm),Quad-core Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",5 MP,,Yes,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,Accelerometer,"Li-Po 3500 mAh, non-removable (13 Wh)",,Up to 8 h 30 min,"Black, White",,,,,,,"438,417 hits",
110,Asus Zenpad C 7.0,True,True,False,False,"2015, June. Released 2015, July",Discontinued,189 x 108 x 8.4 mm (7.44 x 4.25 x 0.33 in),265 g (9.35 oz),,Micro-SIM - cellular model only,,IPS LCD,"7.0 inches, 137.9 cm2 (~67.6% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Oleophobic coating,,Android 5.0 (Lollipop),Intel Atom x3-C3200,Quad-core,Mali-450MP4,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM","5 MP, f/2.0 or 2 MP",,720p@30fps,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","GPS, GLONASS - cellular model only",No,No,microUSB 2.0,Accelerometer,"Li-Po 3450 mAh, non-removable (13 Wh)",,Up to 8 h,"Black, White, Red, Aurora Metallic",,,,About 140 EUR,,,"1,920,317 hits",
111,Asus Zenfone Selfie ZD551KL,True,True,True,False,"2015, June. Released 2015, August",Discontinued,156.5 x 77.2 x 10.8 mm (6.16 x 3.04 x 0.43 in),170 g (6.00 oz),"Glass front (Gorilla Glass 4), plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.5 inches, 82.6 cm2 (~68.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Corning Gorilla Glass 4, oleophobic coating",,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow), ZenUI",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.0, 28mm (wide), 1/3.0""","Laser AF, Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"13 MP, f/2.2, 1/3.1"", 1.12µm, AF",Dual-LED dual-tone flash,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS, BDS",No,"FM radio, RDS","microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass","Li-Po 3000 mAh, removable",,,"Pure White, Chic Pink, Aqua Blue","Z00UD, Z00UDH, Z00UDC, Z00UDB",,,About 280 EUR,__Basemark OS II 2.0: 883Basemark X: 4915,Endurance rating 63h,"8,573,332 hits",
112,Asus Zenfone 2 ZE500CL,True,True,True,False,"2015, March. Released 2015, March",Discontinued,148.1 x 71.5 x 10.9 mm (5.83 x 2.81 x 0.43 in),155 g (5.47 oz),,Micro-SIM,,IPS LCD,"5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Corning Gorilla Glass 3,,"Android 5.0 (Lollipop), ZenUI",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),16GB 2GB RAM,"8 MP, f/2.0, AF","LED flash, panorama, HDR",1080p@30fps,"2 MP, f/2.0",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2500 mAh, non-removable",,Up to 28 h (3G),"Charcoal Black, Pearl White, Cherry Red",Z00D,,0.43 W/kg (head) ,About 180 EUR,,,"2,488,364 hits",
113,Asus Zenfone 2 ZE550ML,True,True,True,False,"2015, March. Released 2015, March",Discontinued,152.5 x 77.2 x 10.9 mm (6.00 x 3.04 x 0.43 in),170 g (6.00 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Corning Gorilla Glass 3,,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow), ZenUI",Intel Atom Z3560,Quad-core 1.8 GHz,PowerVR G6430,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.0, AF","Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"5 MP, f/2.0",,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 3000 mAh, non-removable",,,"Osmium Black, Glamor Red, Ceramic White","Z008D, Z008",,0.35 W/kg (head) ,About 250 EUR,,,"4,051,107 hits",
114,Asus Zenfone 2 ZE551ML,True,True,True,False,"2015, January. Released 2015, March",Discontinued,152.5 x 77.2 x 10.9 mm (6.00 x 3.04 x 0.43 in),170 g (6.00 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 3,,"Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow)",Intel Atom Z3580 (4 GB RAM model)Intel Atom Z3560 (2 GB RAM model),Quad-core 2.3 GHz (4 GB RAM model)Quad-core 1.8 GHz (2 GB RAM model),PowerVR G6430,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM, 32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","13 MP, f/2.0, AF","Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"5 MP, f/2.0",,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",Yes,"FM radio, RDS","microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass","Li-Po 3000 mAh, non-removable","18W wired, 60% in 40 min",,"Osmium Black, Sheer Gold, Glacier Gray, Glamor Red, Ceramic White","Z00AD, Z00A",,0.35 W/kg (head) ,About 300 EUR,__Basemark OS II 2.0: 1090Basemark X: 12565,Endurance rating 59h,"28,892,482 hits",
115,Asus Fonepad 7 FE375CL,True,True,True,False,"2015, February. Released 2015, March",Discontinued,194.3 x 108.9 x 9.8 mm (7.65 x 4.29 x 0.39 in),299 g (10.55 oz),,Micro-SIM,,IPS LCD,"7.0 inches, 142.1 cm2 (~67.1% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Oleophobic coating,,Android 5.0.1 (Lollipop),Intel Atom Z3530,Quad-core 1.33 GHz,PowerVR G6430,microSDXC (dedicated slot),"8GB 2GB RAM, 16GB 2GB RAM","5 MP, AF",,1080p@30fps,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP","GPS, GLONASS",No,No,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 3950 mAh, non-removable (15 Wh)",,Up to 12 h (multimedia) (2G) / Up to 22 h 30 min (3G),"Black, White",,,,About 220 EUR,,,"380,003 hits",
116,Asus Zenfone C ZC451CG,True,True,False,False,"2015, January. Released 2015, February",Discontinued,136.5 x 67 x 10.9 mm (5.37 x 2.64 x 0.43 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"4.5 inches, 55.8 cm2 (~61.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Oleophobic coating,,Android 4.4.2 (KitKat),Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),8GB 1GB RAM,"5 MP, f/2.0, AF",LED flash,1080p@30fps,"VGA, f/2.8",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity","Li-Ion 2100 mAh, removable",,,"Charcoal Black, Pearl White, Cherry Red",Z007,,,About 90 EUR,,,"8,533,181 hits",
117,Asus Fonepad 7 FE171CG,True,True,False,False,"2015, January. Released 2015, January",Discontinued,196 x 110.6 x 7.9 mm (7.72 x 4.35 x 0.31 in),280 g (9.88 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"7.0 inches, 137.9 cm2 (~63.6% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Oleophobic coating,,Android 4.4 (KitKat),Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 2GB RAM","5 MP or 8 MP, AF",LED flash,1080p@30fps,2 MP,,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,Accelerometer,"Li-Po 3950 mAh, non-removable (15 Wh)",,Up to 11 h 30 min (multimedia) (2G) / Up to 34 h (3G),"Black, White, Gold, Red",K01N,,,About 160 EUR,,,"818,783 hits",
118,Asus Zenfone Zoom ZX550,True,True,True,False,"2015, January. Released 2015, December",Discontinued,158.9 x 78.8 x 12 mm (6.26 x 3.10 x 0.47 in),185 g (6.53 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.5 inches, 82.6 cm2 (~65.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",Corning Gorilla Glass 3,,"Android 5.0 (Lollipop), ZenUI",Intel Atom Z3580,Quad-core 2.3 GHz,PowerVR G6430,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 4GB RAM","13 MP, f/2.7-4.8, 28-84mm (periscope telephoto zoom), OIS, 3x optical zoom","Laser AF, Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"5 MP, f/2.0",,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,No,"microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass","Li-Po 3000 mAh, non-removable",,,"Meteorite black, Glacier white",,,,About 400 EUR,,,"2,710,153 hits",
119,Asus Pegasus,True,True,True,False,"2014, December. Released 2015, May",Discontinued,146 x 73 x 9.9 mm (5.75 x 2.87 x 0.39 in),140 g (4.94 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,Android 4.4 (KitKat),Mediatek MT6732 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T760MP2,microSDHC (dedicated slot),"8GB 2GB RAM, 16GB 2GB RAM","8 MP, f/2.0, AF","LED flash, panorama",Yes,"5 MP, f/2.2",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2500 mAh, removable",,Up to 17 h 40 min (3G),"Black, White, Red, Gold",X003,,,About 80 EUR,,,"1,278,946 hits",
120,Asus Zenfone 5 Lite A502CG (2014),True,True,False,False,"2014, November. Released 2014, November",Discontinued,148.2 x 72.8 x 10.8 mm (5.83 x 2.87 x 0.43 in),160 g (5.64 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.0 inches, 68.9 cm2 (~63.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Oleophobic coating,,Android 4.4.2 (KitKat),Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),1GB RAM,"8 MP, AF","LED flash, panorama",720p@30fps,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 2500 mAh, non-removable",,Up to 21 h 40 min (3G),"Charcoal Black, Pearl White, Cherry Red",T00K,,,About 100 EUR,,,"1,852,563 hits",
121,Asus Memo Pad 10 ME103K,True,False,False,False,"2014, October. Released 2014, November",Discontinued,256 x 174 x 9.9 mm (10.08 x 6.85 x 0.39 in),525 g (1.16 lb),,No,,IPS LCD,"10.1 inches, 295.8 cm2 (~66.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Oleophobic coating,,Android 4.4.2 (KitKat),Qualcomm Snapdragon S4 Pro,Quad-core 1.4 GHz Krait,Adreno 320,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM",5 MP or 2 MP,,,VGA,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, compass","Li-Po 5000 mAh, non-removable (19 Wh)",,Up to 9 h 30 min (multimedia),"White, Black",,,,About 200 EUR,,,"257,721 hits",
122,Asus PadFone X mini,True,True,True,False,"2014, October. Released 2014, October",Discontinued,132.1 x 66.3 x 12.7 mm (5.20 x 2.61 x 0.5 in),148.8 g (5.22 oz),,Micro-SIM,"Padfone Station with 7 inches IPS+ display, 800 x 1280 pixels, 2200 mAh battery, 1 MP front camera. 203.7 x 119.4 x 11.2-21.1 mm, 249.8 grams",IPS+ LCD,"4.5 inches, 55.8 cm2 (~63.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,,Android 4.4.2 (KitKat),Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),8GB 1GB RAM,"5 MP, AF",LED flash,1080p@30fps,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2060 mAh, removable",,Up to 15 h 40 min (3G),Black,,,,About 160 EUR,,,"501,160 hits",
123,Asus Memo Pad 7 ME572CL,True,True,True,False,"2014, September. Released 2014, November",Discontinued,200 x 114.4 x 8.3 mm (7.87 x 4.50 x 0.33 in),279 g (9.84 oz),,Micro-SIM,,IPS LCD,"7.0 inches, 142.1 cm2 (~62.1% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)",,,Android 4.4.2 (KitKat),Intel Atom Z3560,Quad-core 1.83 GHz,PowerVR G6430,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",5 MP,,Yes,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP","GPS, GLONASS",Yes,No,microUSB 2.0,"Accelerometer, gyro, compass","Li-Po 3950 mAh, non-removable (15 Wh)",,,"Burgundy Red, Champagne Gold,Gentle Black",,,,About 240 EUR,,,"527,836 hits",
124,Asus Memo Pad 7 ME572C,True,False,False,False,"2014, September. Released 2014, November",Discontinued,200 x 114.4 x 8.3 mm (7.87 x 4.50 x 0.33 in),269 g (9.49 oz),,No,,IPS LCD,"7.0 inches, 142.1 cm2 (~62.1% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)",,,Android 4.4.2 (KitKat),Intel Atom Z3560,Quad-core 1.83 GHz,PowerVR G6430,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",5 MP,,Yes,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","GPS, GLONASS",Yes,No,"microUSB 2.0, OTG","Accelerometer, gyro, compass","Li-Po 3950 mAh, non-removable (15 Wh)",,,"Burgundy Red, Champagne Gold,Gentle Black",,,,About 240 EUR,,,"355,002 hits",
125,Asus Zenfone 5 A500KL (2014),True,True,True,False,"2014, June. Released 2014, July",Discontinued,148.2 x 72.8 x 10.3 mm (5.83 x 2.87 x 0.41 in),145 g (5.11 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.0 inches, 68.9 cm2 (~63.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Corning Gorilla Glass 3,,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM, 32GB 2GB RAM","8 MP, f/2.0, AF","LED flash, panorama",1080p@30fps,"2 MP, f/2.4",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 2110 mAh, non-removable",,Up to 20 h 40 min (3G),"Charcoal Black, Pearl White, Cherry Red, Champagne Gold, Twilight Purple",T00P,,,About 210 EUR,,,"3,163,213 hits",
126,Asus Zenfone 4 A450CG (2014),True,True,False,False,"2014, June. Released 2014, July",Discontinued,136.8 x 67.9 x 11.3 mm (5.39 x 2.67 x 0.44 in),134 g (4.73 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"4.5 inches, 55.8 cm2 (~60.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Corning Gorilla Glass 3,,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)",Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, f/2.0, AF","LED flash, panorama",1080p@30fps,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 1750 mAh, removable",,,"Charcoal Black, Pearl White, Cherry Red, Sky Blue, Solar Yellow",T00Q,,,About 100 EUR,,,"3,522,325 hits",
127,Asus Memo Pad 8 ME581CL,True,True,True,False,"2014, June. Released 2014, Q3",Discontinued,213 x 123 x 7.5 mm (8.39 x 4.84 x 0.30 in),299 g (10.55 oz),,Micro-SIM,,IPS LCD,"8.0 inches, 185.6 cm2 (~70.8% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~283 ppi density)",Corning Gorilla Glass 3,,Android 4.4.2 (KitKat),Intel Atom Z3580,Quad-core 2.3 GHz,PowerVR G6430,No,"16GB 2GB RAM, 32GB 2GB RAM",5 MP,,Yes,1.2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP","GPS, GLONASS",Yes,No,microUSB 2.0,"Accelerometer, gyro, compass","Li-Po 4000 mAh, non-removable (15.2 Wh)",,Up to 9 h (multimedia),"White, Pink, Blue",,,,About 240 EUR,,,"517,113 hits",
128,Asus Memo Pad 8 ME181C,True,False,False,False,"2014, June. Released 2014, August",Discontinued,211.7 x 124.9 x 8.3 mm (8.33 x 4.92 x 0.33 in),320 g (11.29 oz),,No,,IPS LCD,"8.0 inches, 185.6 cm2 (~70.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",,,Android 4.4.2 (KitKat),Intel Atom Z3745,Quad-core 1.33 GHz,Intel Gen 7 (Ivy Bridge),microSDXC (dedicated slot),16GB 1GB RAM,"5 MP, AF",,1080p@30fps,2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,Accelerometer,Li-Po 4000 mAh battery (15.2 Wh),,Up to 9 h (multimedia),"Black, White, Purple, Gold",,,,About 150 EUR,,,"472,237 hits",
129,Asus Memo Pad 7 ME176C,True,False,False,False,"2014, June. Released 2014, August",Discontinued,189.3 x 113.7 x 9.6 mm (7.45 x 4.48 x 0.38 in),295 g (10.41 oz),,No,,IPS LCD,"7.0 inches, 142.1 cm2 (~66.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,Android 4.4.2 (KitKat),Intel Atom Z3745,Quad-core 1.86 GHz,Intel Gen 7 (Ivy Bridge),microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM","5 MP, AF",,1080p@30fps,2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, compass","Li-Po 3950 mAh, non-removable (15 Wh)",,Up to 9 h (multimedia),"Black, White, Red, Blue, Yellow",,,,About 130 EUR,,,"924,571 hits",
130,Asus Fonepad 8 FE380CG,True,True,False,False,"2014, June. Released 2014, Q3",Discontinued,214 x 120 x 8.9 mm (8.43 x 4.72 x 0.35 in),328 g (11.57 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"8.0 inches, 185.6 cm2 (~72.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Oleophobic coating,,Android 4.4.2 (KitKat),Intel Atom Z3530,Quad-core 1.33 GHz,PowerVR G6430,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 2GB RAM","5 MP, AF",,720p,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,"Accelerometer, proximity, compass",Li-Po (15.2 Wh),,Up to 21 h (3G),"Black, White, Red, Gold",K016,,,About 200 EUR,,,"1,804,169 hits",
131,Asus Fonepad 7 FE375CXG,True,True,False,False,"2014, September. Released 2014, September",Discontinued,194.3 x 108.9 x 9.8 mm (7.65 x 4.29 x 0.39 in),299 g (10.55 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"7.0 inches, 142.1 cm2 (~67.1% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Oleophobic coating,,Android 4.4.2 (KitKat),Intel Atom Z3530,Quad-core 1.33 GHz,PowerVR G6430,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",2 MP,,720p,VGA,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","GPS, GLONASS",No,No,"microUSB 2.0, OTG, USB OTG","Accelerometer, proximity, compass",Li-Po (15 Wh),,Up to 11 h 30 min (multimedia) (2G) / Up to 21 h (3G),"Black, White, Red, Gold",,,,About 130 EUR,,,"316,105 hits",
132,Asus Fonepad 7 FE375CG,True,True,False,False,"2014, June. Released 2014, Q3",Discontinued,194.3 x 108.9 x 9.8 mm (7.65 x 4.29 x 0.39 in),299 g (10.55 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"7.0 inches, 142.1 cm2 (~67.1% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,,Android 4.4.2 (KitKat),Intel Atom Z3560,Quad-core 1.83 GHz,PowerVR G6430,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",5 MP,,720p,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","GPS, GLONASS",No,No,"microUSB 2.0, OTG","Accelerometer, proximity, compass",Li-Po (15 Wh),,Up to 10 h (multimedia),"Black, White, Red, Gold",,,,About 210 EUR,,,"732,430 hits",
